date,region,channel,category,revenue,cost,profit,units_sold,satisfaction_score,segment
2025-03-02,South,Retail,Home,50337,34229.16,16107.84,437,4.2,SMB
2025-03-03,East,Wholesale,Fashion,50338,34229.84,16108.16,438,4.3,Consumer
2025-03-04,West,Online,Office,50339,34230.52,16108.48,439,4.4,Enterprise
2025-03-05,North,Retail,Electronics,50340,34231.2,16108.8,440,4.5,SMB
2025-03-06,South,Wholesale,Home,50341,34231.88,16109.12,441,4.6,Consumer
2025-03-07,East,Online,Fashion,50342,34232.56,16109.44,442,4.7,Enterprise
2025-03-08,West,Retail,Office,50343,34233.24,16109.76,443,4.8,SMB
2025-03-09,North,Wholesale,Electronics,50344,34233.92,16110.08,444,4.9,Consumer
2025-03-10,South,Online,Home,50345,34234.6,16110.4,445,3.5,Enterprise
2025-03-11,East,Retail,Fashion,50346,34235.28,16110.72,446,3.6,SMB
2025-03-12,West,Wholesale,Office,50347,34235.96,16111.04,447,3.7,Consumer
2025-03-13,North,Online,Electronics,50348,34236.64,16111.36,448,3.8,Enterprise
2025-03-14,South,Retail,Home,50349,34237.32,16111.68,449,3.9,SMB
2025-03-15,East,Wholesale,Fashion,50350,34238.0,16112.0,450,4.0,Consumer
2025-03-16,West,Online,Office,50351,34238.68,16112.32,451,4.1,Enterprise
2025-03-17,North,Retail,Electronics,50352,34239.36,16112.64,452,4.2,SMB
2025-03-18,South,Wholesale,Home,50353,34240.04,16112.96,453,4.3,Consumer
2025-03-19,East,Online,Fashion,50354,34240.72,16113.28,454,4.4,Enterprise
2025-03-20,West,Retail,Office,50355,34241.4,16113.6,455,4.5,SMB
2025-03-21,North,Wholesale,Electronics,50356,34242.08,16113.92,456,4.6,Consumer
2025-03-22,South,Online,Home,50357,34242.76,16114.24,457,4.7,Enterprise
2025-03-23,East,Retail,Fashion,50358,34243.44,16114.56,458,4.8,SMB
2025-03-24,West,Wholesale,Office,50359,34244.12,16114.88,459,4.9,Consumer
2025-03-25,North,Online,Electronics,50360,34244.8,16115.2,460,3.5,Enterprise
2025-03-26,South,Retail,Home,50361,34245.48,16115.52,461,3.6,SMB
2025-03-27,East,Wholesale,Fashion,50362,34246.16,16115.84,462,3.7,Consumer
2025-03-28,West,Online,Office,50363,34246.84,16116.16,463,3.8,Enterprise
2025-03-01,North,Retail,Electronics,50364,34247.52,16116.48,464,3.9,SMB
2025-03-02,South,Wholesale,Home,50365,34248.2,16116.8,465,4.0,Consumer
2025-03-03,East,Online,Fashion,50366,34248.88,16117.12,466,4.1,Enterprise
2025-03-04,West,Retail,Office,50367,34249.56,16117.44,467,4.2,SMB
2025-03-05,North,Wholesale,Electronics,50368,34250.24,16117.76,468,4.3,Consumer
2025-03-06,South,Online,Home,50369,34250.92,16118.08,469,4.4,Enterprise
2025-03-07,East,Retail,Fashion,50370,34251.6,16118.4,470,4.5,SMB
2025-03-08,West,Wholesale,Office,50371,34252.28,16118.72,471,4.6,Consumer
2025-03-09,North,Online,Electronics,50372,34252.96,16119.04,472,4.7,Enterprise
2025-03-10,South,Retail,Home,50373,34253.64,16119.36,473,4.8,SMB
2025-03-11,East,Wholesale,Fashion,50374,34254.32,16119.68,474,4.9,Consumer
2025-03-12,West,Online,Office,50375,34255.0,16120.0,475,3.5,Enterprise
2025-03-13,North,Retail,Electronics,50376,34255.68,16120.32,476,3.6,SMB
2025-03-14,South,Wholesale,Home,50377,34256.36,16120.64,477,3.7,Consumer
2025-03-15,East,Online,Fashion,50378,34257.04,16120.96,478,3.8,Enterprise
2025-03-16,West,Retail,Office,50379,34257.72,16121.28,479,3.9,SMB
2025-03-17,North,Wholesale,Electronics,50380,34258.4,16121.6,480,4.0,Consumer
2025-03-18,South,Online,Home,50381,34259.08,16121.92,481,4.1,Enterprise
2025-03-19,East,Retail,Fashion,50382,34259.76,16122.24,482,4.2,SMB
2025-03-20,West,Wholesale,Office,50383,34260.44,16122.56,483,4.3,Consumer
2025-03-21,North,Online,Electronics,50384,34261.12,16122.88,484,4.4,Enterprise
2025-03-22,South,Retail,Home,50385,34261.8,16123.2,485,4.5,SMB
2025-03-23,East,Wholesale,Fashion,50386,34262.48,16123.52,486,4.6,Consumer
2025-03-24,West,Online,Office,50387,34263.16,16123.84,487,4.7,Enterprise
2025-03-25,North,Retail,Electronics,50388,34263.84,16124.16,488,4.8,SMB
2025-03-26,South,Wholesale,Home,50389,34264.52,16124.48,489,4.9,Consumer
2025-03-27,East,Online,Fashion,50390,34265.2,16124.8,490,3.5,Enterprise
2025-03-28,West,Retail,Office,50391,34265.88,16125.12,491,3.6,SMB
2025-03-01,North,Wholesale,Electronics,50392,34266.56,16125.44,492,3.7,Consumer
2025-03-02,South,Online,Home,50393,34267.24,16125.76,493,3.8,Enterprise
2025-03-03,East,Retail,Fashion,50394,34267.92,16126.08,494,3.9,SMB
2025-03-04,West,Wholesale,Office,50395,34268.6,16126.4,495,4.0,Consumer
2025-03-05,North,Online,Electronics,50396,34269.28,16126.72,496,4.1,Enterprise
2025-03-06,South,Retail,Home,50397,34269.96,16127.04,497,4.2,SMB
2025-03-07,East,Wholesale,Fashion,50398,34270.64,16127.36,498,4.3,Consumer
2025-03-08,West,Online,Office,50399,34271.32,16127.68,499,4.4,Enterprise
2025-03-09,North,Retail,Electronics,50400,34272.0,16128.0,500,4.5,SMB
2025-03-10,South,Wholesale,Home,50401,34272.68,16128.32,501,4.6,Consumer
2025-03-11,East,Online,Fashion,50402,34273.36,16128.64,502,4.7,Enterprise
2025-03-12,West,Retail,Office,50403,34274.04,16128.96,503,4.8,SMB
2025-03-13,North,Wholesale,Electronics,50404,34274.72,16129.28,504,4.9,Consumer
2025-03-14,South,Online,Home,50405,34275.4,16129.6,505,3.5,Enterprise
2025-03-15,East,Retail,Fashion,50406,34276.08,16129.92,506,3.6,SMB
2025-03-16,West,Wholesale,Office,50407,34276.76,16130.24,507,3.7,Consumer
2025-03-17,North,Online,Electronics,50408,34277.44,16130.56,508,3.8,Enterprise
2025-03-18,South,Retail,Home,50409,34278.12,16130.88,509,3.9,SMB
2025-03-19,East,Wholesale,Fashion,50410,34278.8,16131.2,510,4.0,Consumer
2025-03-20,West,Online,Office,50411,34279.48,16131.52,511,4.1,Enterprise
2025-03-21,North,Retail,Electronics,50412,34280.16,16131.84,512,4.2,SMB
2025-03-22,South,Wholesale,Home,50413,34280.84,16132.16,513,4.3,Consumer
2025-03-23,East,Online,Fashion,50414,34281.52,16132.48,514,4.4,Enterprise
2025-03-24,West,Retail,Office,50415,34282.2,16132.8,515,4.5,SMB
2025-03-25,North,Wholesale,Electronics,50416,34282.88,16133.12,516,4.6,Consumer
2025-03-26,South,Online,Home,50417,34283.56,16133.44,517,4.7,Enterprise
2025-03-27,East,Retail,Fashion,50418,34284.24,16133.76,518,4.8,SMB
2025-03-28,West,Wholesale,Office,50419,34284.92,16134.08,519,4.9,Consumer
2025-03-01,North,Online,Electronics,50420,34285.6,16134.4,520,3.5,Enterprise
2025-03-02,South,Retail,Home,50421,34286.28,16134.72,521,3.6,SMB
2025-03-03,East,Wholesale,Fashion,50422,34286.96,16135.04,522,3.7,Consumer
2025-03-04,West,Online,Office,50423,34287.64,16135.36,523,3.8,Enterprise
2025-03-05,North,Retail,Electronics,50424,34288.32,16135.68,524,3.9,SMB
2025-03-06,South,Wholesale,Home,50425,34289.0,16136.0,525,4.0,Consumer
2025-03-07,East,Online,Fashion,50426,34289.68,16136.32,526,4.1,Enterprise
2025-03-08,West,Retail,Office,50427,34290.36,16136.64,527,4.2,SMB
2025-03-09,North,Wholesale,Electronics,50428,34291.04,16136.96,528,4.3,Consumer
2025-03-10,South,Online,Home,50429,34291.72,16137.28,529,4.4,Enterprise
2025-03-11,East,Retail,Fashion,50430,34292.4,16137.6,530,4.5,SMB
2025-03-12,West,Wholesale,Office,50431,34293.08,16137.92,531,4.6,Consumer
2025-03-13,North,Online,Electronics,50432,34293.76,16138.24,532,4.7,Enterprise
2025-03-14,South,Retail,Home,50433,34294.44,16138.56,533,4.8,SMB
2025-03-15,East,Wholesale,Fashion,50434,34295.12,16138.88,534,4.9,Consumer
2025-03-16,West,Online,Office,50435,34295.8,16139.2,535,3.5,Enterprise
2025-03-17,North,Retail,Electronics,50436,34296.48,16139.52,536,3.6,SMB
2025-03-18,South,Wholesale,Home,50437,34297.16,16139.84,537,3.7,Consumer
2025-03-19,East,Online,Fashion,50438,34297.84,16140.16,538,3.8,Enterprise
2025-03-20,West,Retail,Office,50439,34298.52,16140.48,539,3.9,SMB
2025-03-21,North,Wholesale,Electronics,50440,34299.2,16140.8,540,4.0,Consumer
2025-03-22,South,Online,Home,50441,34299.88,16141.12,541,4.1,Enterprise
2025-03-23,East,Retail,Fashion,50442,34300.56,16141.44,542,4.2,SMB
2025-03-24,West,Wholesale,Office,50443,34301.24,16141.76,543,4.3,Consumer
2025-03-25,North,Online,Electronics,50444,34301.92,16142.08,544,4.4,Enterprise
2025-03-26,South,Retail,Home,50445,34302.6,16142.4,545,4.5,SMB
2025-03-27,East,Wholesale,Fashion,50446,34303.28,16142.72,546,4.6,Consumer
2025-03-28,West,Online,Office,50447,34303.96,16143.04,547,4.7,Enterprise
2025-03-01,North,Retail,Electronics,50448,34304.64,16143.36,548,4.8,SMB
2025-03-02,South,Wholesale,Home,50449,34305.32,16143.68,549,4.9,Consumer
2025-03-03,East,Online,Fashion,50450,34306.0,16144.0,550,3.5,Enterprise
2025-03-04,West,Retail,Office,50451,34306.68,16144.32,551,3.6,SMB
2025-03-05,North,Wholesale,Electronics,50452,34307.36,16144.64,552,3.7,Consumer
2025-03-06,South,Online,Home,50453,34308.04,16144.96,553,3.8,Enterprise
2025-03-07,East,Retail,Fashion,50454,34308.72,16145.28,554,3.9,SMB
2025-03-08,West,Wholesale,Office,50455,34309.4,16145.6,555,4.0,Consumer
2025-03-09,North,Online,Electronics,50456,34310.08,16145.92,556,4.1,Enterprise
2025-03-10,South,Retail,Home,50457,34310.76,16146.24,557,4.2,SMB
2025-03-11,East,Wholesale,Fashion,50458,34311.44,16146.56,558,4.3,Consumer
2025-03-12,West,Online,Office,50459,34312.12,16146.88,559,4.4,Enterprise
2025-03-13,North,Retail,Electronics,50460,34312.8,16147.2,560,4.5,SMB
2025-03-14,South,Wholesale,Home,50461,34313.48,16147.52,561,4.6,Consumer
2025-03-15,East,Online,Fashion,50462,34314.16,16147.84,562,4.7,Enterprise
2025-03-16,West,Retail,Office,50463,34314.84,16148.16,563,4.8,SMB
2025-03-17,North,Wholesale,Electronics,50464,34315.52,16148.48,564,4.9,Consumer
2025-03-18,South,Online,Home,50465,34316.2,16148.8,565,3.5,Enterprise
2025-03-19,East,Retail,Fashion,50466,34316.88,16149.12,566,3.6,SMB
2025-03-20,West,Wholesale,Office,50467,34317.56,16149.44,567,3.7,Consumer
2025-03-21,North,Online,Electronics,50468,34318.24,16149.76,568,3.8,Enterprise
2025-03-22,South,Retail,Home,50469,34318.92,16150.08,569,3.9,SMB
2025-03-23,East,Wholesale,Fashion,50470,34319.6,16150.4,570,4.0,Consumer
2025-03-24,West,Online,Office,50471,34320.28,16150.72,571,4.1,Enterprise
2025-03-25,North,Retail,Electronics,50472,34320.96,16151.04,572,4.2,SMB
2025-03-26,South,Wholesale,Home,50473,34321.64,16151.36,573,4.3,Consumer
2025-03-27,East,Online,Fashion,50474,34322.32,16151.68,574,4.4,Enterprise
2025-03-28,West,Retail,Office,50475,34323.0,16152.0,575,4.5,SMB
2025-03-01,North,Wholesale,Electronics,50476,34323.68,16152.32,576,4.6,Consumer
2025-03-02,South,Online,Home,50477,34324.36,16152.64,577,4.7,Enterprise
2025-03-03,East,Retail,Fashion,50478,34325.04,16152.96,578,4.8,SMB
2025-03-04,West,Wholesale,Office,50479,34325.72,16153.28,579,4.9,Consumer
2025-03-05,North,Online,Electronics,50480,34326.4,16153.6,580,3.5,Enterprise
2025-03-06,South,Retail,Home,50481,34327.08,16153.92,581,3.6,SMB
2025-03-07,East,Wholesale,Fashion,50482,34327.76,16154.24,582,3.7,Consumer
2025-03-08,West,Online,Office,50483,34328.44,16154.56,583,3.8,Enterprise
2025-03-09,North,Retail,Electronics,50484,34329.12,16154.88,584,3.9,SMB
2025-03-10,South,Wholesale,Home,50485,34329.8,16155.2,585,4.0,Consumer
2025-03-11,East,Online,Fashion,50486,34330.48,16155.52,586,4.1,Enterprise
2025-03-12,West,Retail,Office,50487,34331.16,16155.84,587,4.2,SMB
2025-03-13,North,Wholesale,Electronics,50488,34331.84,16156.16,588,4.3,Consumer
2025-03-14,South,Online,Home,50489,34332.52,16156.48,589,4.4,Enterprise
2025-03-15,East,Retail,Fashion,50490,34333.2,16156.8,590,4.5,SMB
2025-03-16,West,Wholesale,Office,50491,34333.88,16157.12,591,4.6,Consumer
2025-03-17,North,Online,Electronics,50492,34334.56,16157.44,592,4.7,Enterprise
2025-03-18,South,Retail,Home,50493,34335.24,16157.76,593,4.8,SMB
2025-03-19,East,Wholesale,Fashion,50494,34335.92,16158.08,594,4.9,Consumer
2025-03-20,West,Online,Office,50495,34336.6,16158.4,595,3.5,Enterprise
2025-03-21,North,Retail,Electronics,50496,34337.28,16158.72,596,3.6,SMB
2025-03-22,South,Wholesale,Home,50497,34337.96,16159.04,597,3.7,Consumer
2025-03-23,East,Online,Fashion,50498,34338.64,16159.36,598,3.8,Enterprise
2025-03-24,West,Retail,Office,50499,34339.32,16159.68,599,3.9,SMB
2025-03-25,North,Wholesale,Electronics,50500,34340.0,16160.0,600,4.0,Consumer
2025-03-26,South,Online,Home,50501,34340.68,16160.32,601,4.1,Enterprise
2025-03-27,East,Retail,Fashion,50502,34341.36,16160.64,602,4.2,SMB
2025-03-28,West,Wholesale,Office,50503,34342.04,16160.96,603,4.3,Consumer
2025-03-01,North,Online,Electronics,50504,34342.72,16161.28,604,4.4,Enterprise
2025-03-02,South,Retail,Home,50505,34343.4,16161.6,605,4.5,SMB
2025-03-03,East,Wholesale,Fashion,50506,34344.08,16161.92,606,4.6,Consumer
2025-03-04,West,Online,Office,50507,34344.76,16162.24,607,4.7,Enterprise
2025-03-05,North,Retail,Electronics,50508,34345.44,16162.56,608,4.8,SMB
2025-03-06,South,Wholesale,Home,50509,34346.12,16162.88,609,4.9,Consumer
2025-03-07,East,Online,Fashion,50510,34346.8,16163.2,610,3.5,Enterprise
2025-03-08,West,Retail,Office,50511,34347.48,16163.52,611,3.6,SMB
2025-03-09,North,Wholesale,Electronics,50512,34348.16,16163.84,612,3.7,Consumer
2025-03-10,South,Online,Home,50513,34348.84,16164.16,613,3.8,Enterprise
2025-03-11,East,Retail,Fashion,50514,34349.52,16164.48,614,3.9,SMB
2025-03-12,West,Wholesale,Office,50515,34350.2,16164.8,615,4.0,Consumer
2025-03-13,North,Online,Electronics,50516,34350.88,16165.12,616,4.1,Enterprise
2025-03-14,South,Retail,Home,50517,34351.56,16165.44,617,4.2,SMB
2025-03-15,East,Wholesale,Fashion,50518,34352.24,16165.76,618,4.3,Consumer
2025-03-16,West,Online,Office,50519,34352.92,16166.08,619,4.4,Enterprise
2025-03-17,North,Retail,Electronics,50520,34353.6,16166.4,620,4.5,SMB
2025-03-18,South,Wholesale,Home,50521,34354.28,16166.72,621,4.6,Consumer
2025-03-19,East,Online,Fashion,50522,34354.96,16167.04,622,4.7,Enterprise
2025-03-20,West,Retail,Office,50523,34355.64,16167.36,623,4.8,SMB
2025-03-21,North,Wholesale,Electronics,50524,34356.32,16167.68,624,4.9,Consumer
2025-03-22,South,Online,Home,50525,34357.0,16168.0,625,3.5,Enterprise
2025-03-23,East,Retail,Fashion,50526,34357.68,16168.32,626,3.6,SMB
2025-03-24,West,Wholesale,Office,50527,34358.36,16168.64,627,3.7,Consumer
2025-03-25,North,Online,Electronics,50528,34359.04,16168.96,628,3.8,Enterprise
2025-03-26,South,Retail,Home,50529,34359.72,16169.28,629,3.9,SMB
2025-03-27,East,Wholesale,Fashion,50530,34360.4,16169.6,630,4.0,Consumer
2025-03-28,West,Online,Office,50531,34361.08,16169.92,631,4.1,Enterprise
2025-03-01,North,Retail,Electronics,50532,34361.76,16170.24,632,4.2,SMB
2025-03-02,South,Wholesale,Home,50533,34362.44,16170.56,633,4.3,Consumer
2025-03-03,East,Online,Fashion,50534,34363.12,16170.88,634,4.4,Enterprise
2025-03-04,West,Retail,Office,50535,34363.8,16171.2,635,4.5,SMB
2025-03-05,North,Wholesale,Electronics,50536,34364.48,16171.52,636,4.6,Consumer
2025-03-06,South,Online,Home,50537,34365.16,16171.84,637,4.7,Enterprise
2025-03-07,East,Retail,Fashion,50538,34365.84,16172.16,638,4.8,SMB
2025-03-08,West,Wholesale,Office,50539,34366.52,16172.48,639,4.9,Consumer
2025-03-09,North,Online,Electronics,50540,34367.2,16172.8,640,3.5,Enterprise
2025-03-10,South,Retail,Home,50541,34367.88,16173.12,641,3.6,SMB
2025-03-11,East,Wholesale,Fashion,50542,34368.56,16173.44,642,3.7,Consumer
2025-03-12,West,Online,Office,50543,34369.24,16173.76,643,3.8,Enterprise
2025-03-13,North,Retail,Electronics,50544,34369.92,16174.08,644,3.9,SMB
2025-03-14,South,Wholesale,Home,50545,34370.6,16174.4,645,4.0,Consumer
2025-03-15,East,Online,Fashion,50546,34371.28,16174.72,646,4.1,Enterprise
2025-03-16,West,Retail,Office,50547,34371.96,16175.04,647,4.2,SMB
2025-03-17,North,Wholesale,Electronics,50548,34372.64,16175.36,648,4.3,Consumer
2025-03-18,South,Online,Home,50549,34373.32,16175.68,649,4.4,Enterprise
2025-03-19,East,Retail,Fashion,50550,34374.0,16176.0,650,4.5,SMB
2025-03-20,West,Wholesale,Office,50551,34374.68,16176.32,651,4.6,Consumer
2025-03-21,North,Online,Electronics,50552,34375.36,16176.64,652,4.7,Enterprise
2025-03-22,South,Retail,Home,50553,34376.04,16176.96,653,4.8,SMB
2025-03-23,East,Wholesale,Fashion,50554,34376.72,16177.28,654,4.9,Consumer
2025-03-24,West,Online,Office,50555,34377.4,16177.6,655,3.5,Enterprise
2025-03-25,North,Retail,Electronics,50556,34378.08,16177.92,656,3.6,SMB
2025-03-26,South,Wholesale,Home,50557,34378.76,16178.24,657,3.7,Consumer
2025-03-27,East,Online,Fashion,50558,34379.44,16178.56,658,3.8,Enterprise
2025-03-28,West,Retail,Office,50559,34380.12,16178.88,659,3.9,SMB
2025-03-01,North,Wholesale,Electronics,50560,34380.8,16179.2,660,4.0,Consumer
2025-03-02,South,Online,Home,50561,34381.48,16179.52,661,4.1,Enterprise
2025-03-03,East,Retail,Fashion,50562,34382.16,16179.84,662,4.2,SMB
2025-03-04,West,Wholesale,Office,50563,34382.84,16180.16,663,4.3,Consumer
2025-03-05,North,Online,Electronics,50564,34383.52,16180.48,664,4.4,Enterprise
2025-03-06,South,Retail,Home,50565,34384.2,16180.8,665,4.5,SMB
2025-03-07,East,Wholesale,Fashion,50566,34384.88,16181.12,666,4.6,Consumer
2025-03-08,West,Online,Office,50567,34385.56,16181.44,667,4.7,Enterprise
2025-03-09,North,Retail,Electronics,50568,34386.24,16181.76,668,4.8,SMB
2025-03-10,South,Wholesale,Home,50569,34386.92,16182.08,669,4.9,Consumer
2025-03-11,East,Online,Fashion,50570,34387.6,16182.4,670,3.5,Enterprise
2025-03-12,West,Retail,Office,50571,34388.28,16182.72,671,3.6,SMB
2025-03-13,North,Wholesale,Electronics,50572,34388.96,16183.04,672,3.7,Consumer
2025-03-14,South,Online,Home,50573,34389.64,16183.36,673,3.8,Enterprise
2025-03-15,East,Retail,Fashion,50574,34390.32,16183.68,674,3.9,SMB
2025-03-16,West,Wholesale,Office,50575,34391.0,16184.0,675,4.0,Consumer
2025-03-17,North,Online,Electronics,50576,34391.68,16184.32,676,4.1,Enterprise
2025-03-18,South,Retail,Home,50577,34392.36,16184.64,677,4.2,SMB
2025-03-19,East,Wholesale,Fashion,50578,34393.04,16184.96,678,4.3,Consumer
2025-03-20,West,Online,Office,50579,34393.72,16185.28,679,4.4,Enterprise
2025-03-21,North,Retail,Electronics,50580,34394.4,16185.6,680,4.5,SMB
2025-03-22,South,Wholesale,Home,50581,34395.08,16185.92,681,4.6,Consumer
2025-03-23,East,Online,Fashion,50582,34395.76,16186.24,682,4.7,Enterprise
2025-03-24,West,Retail,Office,50583,34396.44,16186.56,683,4.8,SMB
2025-03-25,North,Wholesale,Electronics,50584,34397.12,16186.88,684,4.9,Consumer
2025-03-26,South,Online,Home,50585,34397.8,16187.2,685,3.5,Enterprise
2025-03-27,East,Retail,Fashion,50586,34398.48,16187.52,686,3.6,SMB
2025-03-28,West,Wholesale,Office,50587,34399.16,16187.84,687,3.7,Consumer
2025-03-01,North,Online,Electronics,50588,34399.84,16188.16,688,3.8,Enterprise
2025-03-02,South,Retail,Home,50589,34400.52,16188.48,689,3.9,SMB
2025-03-03,East,Wholesale,Fashion,50590,34401.2,16188.8,690,4.0,Consumer
2025-03-04,West,Online,Office,50591,34401.88,16189.12,691,4.1,Enterprise
2025-03-05,North,Retail,Electronics,50592,34402.56,16189.44,692,4.2,SMB
2025-03-06,South,Wholesale,Home,50593,34403.24,16189.76,693,4.3,Consumer
2025-03-07,East,Online,Fashion,50594,34403.92,16190.08,694,4.4,Enterprise
2025-03-08,West,Retail,Office,50595,34404.6,16190.4,695,4.5,SMB
2025-03-09,North,Wholesale,Electronics,50596,34405.28,16190.72,696,4.6,Consumer
2025-03-10,South,Online,Home,50597,34405.96,16191.04,697,4.7,Enterprise
2025-03-11,East,Retail,Fashion,50598,34406.64,16191.36,698,4.8,SMB
2025-03-12,West,Wholesale,Office,50599,34407.32,16191.68,699,4.9,Consumer
2025-03-13,North,Online,Electronics,50600,34408.0,16192.0,700,3.5,Enterprise
2025-03-14,South,Retail,Home,50601,34408.68,16192.32,701,3.6,SMB
2025-03-15,East,Wholesale,Fashion,50602,34409.36,16192.64,702,3.7,Consumer
2025-03-16,West,Online,Office,50603,34410.04,16192.96,703,3.8,Enterprise
2025-03-17,North,Retail,Electronics,50604,34410.72,16193.28,704,3.9,SMB
2025-03-18,South,Wholesale,Home,50605,34411.4,16193.6,705,4.0,Consumer
2025-03-19,East,Online,Fashion,50606,34412.08,16193.92,706,4.1,Enterprise
2025-03-20,West,Retail,Office,50607,34412.76,16194.24,707,4.2,SMB
2025-03-21,North,Wholesale,Electronics,50608,34413.44,16194.56,708,4.3,Consumer
2025-03-22,South,Online,Home,50609,34414.12,16194.88,709,4.4,Enterprise
2025-03-23,East,Retail,Fashion,50610,34414.8,16195.2,710,4.5,SMB
2025-03-24,West,Wholesale,Office,50611,34415.48,16195.52,711,4.6,Consumer
2025-03-25,North,Online,Electronics,50612,34416.16,16195.84,712,4.7,Enterprise
2025-03-26,South,Retail,Home,50613,34416.84,16196.16,713,4.8,SMB
2025-03-27,East,Wholesale,Fashion,50614,34417.52,16196.48,714,4.9,Consumer
2025-03-28,West,Online,Office,50615,34418.2,16196.8,715,3.5,Enterprise
2025-03-01,North,Retail,Electronics,50616,34418.88,16197.12,716,3.6,SMB
2025-03-02,South,Wholesale,Home,50617,34419.56,16197.44,717,3.7,Consumer
2025-03-03,East,Online,Fashion,50618,34420.24,16197.76,718,3.8,Enterprise
2025-03-04,West,Retail,Office,50619,34420.92,16198.08,719,3.9,SMB
2025-03-05,North,Wholesale,Electronics,50620,34421.6,16198.4,720,4.0,Consumer
2025-03-06,South,Online,Home,50621,34422.28,16198.72,721,4.1,Enterprise
2025-03-07,East,Retail,Fashion,50622,34422.96,16199.04,722,4.2,SMB
